OrderDate,Stockdate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,multiply
2016-12-29,2003-10-25T00:00:00.0000000,TO61000,537,11887,4,2,1,2
2016-12-29,2003-12-02T00:00:00.0000000,TO61016,354,15363,6,1,1,1
2016-12-29,2003-10-30T00:00:00.0000000,TO61016,477,15363,6,2,1,2
2016-12-29,2003-11-24T00:00:00.0000000,TO61016,478,15363,6,3,1,3
2016-12-29,2003-10-15T00:00:00.0000000,TO61014,214,13477,4,2,1,2
2016-12-29,2003-12-11T00:00:00.0000000,TO61014,360,13477,4,1,1,1
2016-12-29,2003-09-24T00:00:00.0000000,TO60960,480,17244,9,2,2,4
2016-12-29,2003-09-04T00:00:00.0000000,TO60960,536,17244,9,1,2,2
2016-12-29,2003-12-05T00:00:00.0000000,TO61022,605,22249,4,1,1,1
2016-12-29,2003-11-14T00:00:00.0000000,TO61027,477,26910,10,2,2,4
2016-12-29,2003-12-12T00:00:00.0000000,TO61027,479,26910,10,3,2,6
2016-12-29,2003-10-11T00:00:00.0000000,TO61027,214,26910,10,4,1,4
2016-12-29,2003-09-19T00:00:00.0000000,TO61027,605,26910,10,1,1,1
2016-12-29,2003-12-01T00:00:00.0000000,TO61002,477,11419,10,2,2,4
2016-12-29,2003-10-24T00:00:00.0000000,TO61002,479,11419,10,1,2,2
2016-12-29,2003-11-15T00:00:00.0000000,TO61002,220,11419,10,3,1,3
2016-12-29,2003-10-26T00:00:00.0000000,TO60957,477,13591,10,2,2,4
2016-12-29,2003-11-17T00:00:00.0000000,TO60957,478,13591,10,3,2,6
2016-12-29,2003-12-03T00:00:00.0000000,TO60957,354,13591,10,1,1,1
2016-12-29,2003-12-04T00:00:00.0000000,TO61021,479,21620,6,2,2,4
2016-12-29,2003-10-02T00:00:00.0000000,TO61021,604,21620,6,1,1,1
2016-12-29,2003-09-25T00:00:00.0000000,TO61015,356,11933,1,1,1,1
2016-12-29,2003-11-01T00:00:00.0000000,TO61015,537,11933,1,2,1,2
2016-12-29,2003-11-16T00:00:00.0000000,TO60970,485,15662,10,3,2,6
2016-12-29,2003-09-13T00:00:00.0000000,TO60970,472,15662,10,2,1,2
2016-12-29,2003-09-17T00:00:00.0000000,TO60970,587,15662,10,1,1,1
2016-12-29,2003-09-04T00:00:00.0000000,TO60985,528,18315,3,1,3,3
2016-12-29,2003-10-28T00:00:00.0000000,TO60985,480,18315,3,2,1,2
2016-12-29,2003-09-21T00:00:00.0000000,TO60992,223,17804,8,3,2,6
2016-12-29,2003-10-15T00:00:00.0000000,TO60992,528,17804,8,2,2,4
2016-12-29,2003-12-06T00:00:00.0000000,TO60992,535,17804,8,1,2,2
2016-12-29,2003-09-02T00:00:00.0000000,TO60992,214,17804,8,4,1,4
2016-12-29,2003-09-12T00:00:00.0000000,TO61023,479,22250,4,2,2,4
2016-12-29,2003-11-25T00:00:00.0000000,TO61023,584,22250,4,1,1,1
2016-12-29,2003-10-26T00:00:00.0000000,TO60968,529,13623,9,1,2,2
2016-12-29,2003-09-01T00:00:00.0000000,TO61019,223,25586,7,2,2,4
2016-12-29,2003-10-16T00:00:00.0000000,TO61019,578,25586,7,1,1,1
2016-12-29,2003-09-08T00:00:00.0000000,TO60972,480,28095,1,1,2,2
2016-12-29,2003-09-02T00:00:00.0000000,TO60973,529,28867,4,1,2,2
2016-12-29,2003-11-14T00:00:00.0000000,TO60973,539,28867,4,2,2,4
2016-12-29,2003-11-06T00:00:00.0000000,TO60973,215,28867,4,3,1,3
2016-12-29,2003-09-10T00:00:00.0000000,TO60996,484,19449,8,4,3,12
2016-12-29,2003-09-14T00:00:00.0000000,TO60996,528,19449,8,1,3,3
2016-12-29,2003-11-08T00:00:00.0000000,TO60996,480,19449,8,3,2,6
2016-12-29,2003-09-01T00:00:00.0000000,TO60996,536,19449,8,2,2,4
2016-12-29,2003-09-12T00:00:00.0000000,TO61012,477,15892,1,4,2,8
2016-12-29,2003-12-01T00:00:00.0000000,TO61012,478,15892,1,2,2,4
2016-12-29,2003-09-08T00:00:00.0000000,TO61012,472,15892,1,3,1,3
2016-12-29,2003-09-03T00:00:00.0000000,TO61012,599,15892,1,1,1,1
2016-12-29,2003-11-01T00:00:00.0000000,TO60979,536,23594,4,1,2,2
2016-12-29,2003-10-12T00:00:00.0000000,TO61025,215,27181,7,2,1,2
2016-12-29,2003-11-12T00:00:00.0000000,TO61025,381,27181,7,1,1,1
2016-12-29,2003-10-21T00:00:00.0000000,TO61028,479,16824,8,2,2,4
2016-12-29,2003-10-05T00:00:00.0000000,TO61028,575,16824,8,1,1,1
2016-12-29,2003-10-31T00:00:00.0000000,TO60977,483,19640,6,2,1,2
2016-12-29,2003-12-05T00:00:00.0000000,TO60977,540,19640,6,1,1,1
2016-12-29,2003-11-27T00:00:00.0000000,TO60969,529,27952,8,2,2,4
2016-12-29,2003-10-14T00:00:00.0000000,TO60969,377,27952,8,1,1,1
2016-12-29,2003-09-07T00:00:00.0000000,TO60969,540,27952,8,3,1,3
2016-12-29,2003-12-12T00:00:00.0000000,TO60998,480,11024,4,3,2,6
2016-12-29,2003-09-14T00:00:00.0000000,TO60998,528,11024,4,1,2,2
2016-12-29,2003-10-08T00:00:00.0000000,TO60998,537,11024,4,2,1,2
2016-12-29,2003-10-09T00:00:00.0000000,TO60962,485,19085,9,1,2,2
2016-12-29,2003-09-14T00:00:00.0000000,TO60962,491,19085,9,2,1,2
2016-12-29,2003-10-06T00:00:00.0000000,TO61007,600,16021,6,1,1,1
2016-12-29,2003-09-22T00:00:00.0000000,TO60994,477,21661,8,1,1,1
2016-12-29,2003-10-21T00:00:00.0000000,TO60994,491,21661,8,2,1,2
2016-12-29,2003-12-12T00:00:00.0000000,TO60967,464,25912,9,3,2,6
2016-12-29,2003-09-14T00:00:00.0000000,TO60967,529,25912,9,1,2,2
2016-12-29,2003-11-16T00:00:00.0000000,TO60967,214,25912,9,2,1,2
2016-12-29,2003-09-03T00:00:00.0000000,TO61004,223,12269,7,2,2,4
2016-12-29,2003-09-10T00:00:00.0000000,TO61004,215,12269,7,1,1,1
2016-12-29,2003-10-31T00:00:00.0000000,TO61009,587,14415,4,1,1,1
2016-12-29,2003-11-17T00:00:00.0000000,TO61031,579,27876,9,1,1,1
2016-12-29,2003-10-10T00:00:00.0000000,TO61001,485,16840,6,1,3,3
2016-12-29,2003-12-05T00:00:00.0000000,TO61001,215,16840,6,2,1,2
2016-12-29,2003-10-29T00:00:00.0000000,TO60983,477,16990,4,1,2,2
2016-12-29,2003-10-13T00:00:00.0000000,TO60983,487,16990,4,2,1,2
2016-12-30,2003-12-14T00:00:00.0000000,TO61054,477,15863,6,2,2,4
2016-12-30,2003-12-03T00:00:00.0000000,TO61054,478,15863,6,1,1,1
2016-12-30,2003-10-23T00:00:00.0000000,TO61054,487,15863,6,3,1,3
2016-12-30,2003-12-12T00:00:00.0000000,TO61035,354,14181,8,1,1,1
2016-12-30,2003-09-21T00:00:00.0000000,TO61040,485,16480,9,1,3,3
2016-12-30,2003-10-12T00:00:00.0000000,TO61040,489,16480,9,2,1,2
2016-12-30,2003-11-25T00:00:00.0000000,TO61067,528,20924,8,2,3,6
2016-12-30,2003-09-21T00:00:00.0000000,TO61067,536,20924,8,1,3,3
2016-12-30,2003-12-05T00:00:00.0000000,TO61067,220,20924,8,3,1,3
2016-12-30,2003-10-09T00:00:00.0000000,TO61084,214,25430,4,2,1,2
2016-12-30,2003-11-11T00:00:00.0000000,TO61084,574,25430,4,1,1,1
2016-12-30,2003-10-12T00:00:00.0000000,TO61053,477,15310,6,2,2,4
2016-12-30,2003-09-20T00:00:00.0000000,TO61053,478,15310,6,1,2,2
2016-12-30,2003-11-01T00:00:00.0000000,TO61053,480,15310,6,3,2,6
2016-12-30,2003-12-09T00:00:00.0000000,TO61060,466,18573,6,2,2,4
2016-12-30,2003-11-08T00:00:00.0000000,TO61060,485,18573,6,1,2,2
2016-12-30,2003-10-30T00:00:00.0000000,TO61068,538,22552,7,1,2,2
2016-12-30,2003-10-03T00:00:00.0000000,TO61037,223,14931,7,5,2,10
2016-12-30,2003-09-28T00:00:00.0000000,TO61037,477,14931,7,2,2,4
2016-12-30,2003-12-09T00:00:00.0000000,TO61037,478,14931,7,3,2,6
2016-12-30,2003-09-08T00:00:00.0000000,TO61037,215,14931,7,4,1,4
2016-12-30,2003-09-22T00:00:00.0000000,TO61037,356,14931,7,1,1,1
2016-12-30,2003-11-09T00:00:00.0000000,TO61051,480,24751,1,2,2,4
2016-12-30,2003-09-03T00:00:00.0000000,TO61051,535,24751,1,1,2,2
2016-12-30,2003-09-23T00:00:00.0000000,TO61051,483,24751,1,3,1,3
2016-12-30,2003-09-13T00:00:00.0000000,TO61091,529,17465,1,2,2,4
2016-12-30,2003-10-08T00:00:00.0000000,TO61091,539,17465,1,3,2,6
2016-12-30,2003-09-29T00:00:00.0000000,TO61091,214,17465,1,4,1,4
2016-12-30,2003-10-14T00:00:00.0000000,TO61091,581,17465,1,1,1,1
2016-12-30,2003-11-20T00:00:00.0000000,TO61071,528,11847,1,2,2,4
2016-12-30,2003-11-06T00:00:00.0000000,TO61071,215,11847,1,3,1,3
2016-12-30,2003-09-29T00:00:00.0000000,TO61071,537,11847,1,1,1,1
2016-12-30,2003-11-04T00:00:00.0000000,TO61087,477,24632,1,2,2,4
2016-12-30,2003-11-14T00:00:00.0000000,TO61087,214,24632,1,4,1,4
2016-12-30,2003-10-09T00:00:00.0000000,TO61087,229,24632,1,5,1,5
2016-12-30,2003-10-03T00:00:00.0000000,TO61087,479,24632,1,3,1,3
2016-12-30,2003-09-09T00:00:00.0000000,TO61087,563,24632,1,1,1,1
2016-12-30,2003-10-07T00:00:00.0000000,TO61089,223,20191,4,4,2,8
2016-12-30,2003-09-23T00:00:00.0000000,TO61089,477,20191,4,3,2,6
2016-12-30,2003-10-04T00:00:00.0000000,TO61089,479,20191,4,2,2,4
2016-12-30,2003-09-05T00:00:00.0000000,TO61089,381,20191,4,1,1,1
2016-12-30,2003-11-29T00:00:00.0000000,TO61082,479,12114,6,2,3,6
2016-12-30,2003-11-17T00:00:00.0000000,TO61082,576,12114,6,1,1,1
2016-12-30,2003-10-31T00:00:00.0000000,TO61044,477,20717,10,3,2,6
2016-12-30,2003-12-11T00:00:00.0000000,TO61044,479,20717,10,2,2,4
2016-12-30,2003-11-21T00:00:00.0000000,TO61044,377,20717,10,1,1,1
2016-12-30,2003-09-27T00:00:00.0000000,TO61033,482,17069,9,3,2,6
2016-12-30,2003-11-15T00:00:00.0000000,TO61033,476,17069,9,2,1,2
2016-12-30,2003-11-21T00:00:00.0000000,TO61033,588,17069,9,1,1,1
2016-12-30,2003-11-02T00:00:00.0000000,TO61065,480,19498,10,3,3,9
2016-12-30,2003-12-14T00:00:00.0000000,TO61065,529,19498,10,2,2,4
2016-12-30,2003-11-24T00:00:00.0000000,TO61065,539,19498,10,1,2,2
2016-12-30,2003-10-23T00:00:00.0000000,TO61042,229,17773,7,2,1,2
2016-12-30,2003-09-28T00:00:00.0000000,TO61042,583,17773,7,1,1,1
2016-12-30,2003-10-26T00:00:00.0000000,TO61061,528,15612,10,1,3,3
2016-12-30,2003-09-05T00:00:00.0000000,TO61061,220,15612,10,3,1,3
2016-12-30,2003-10-27T00:00:00.0000000,TO61061,537,15612,10,2,1,2
2016-12-30,2003-09-25T00:00:00.0000000,TO61041,539,17752,7,2,2,4
2016-12-30,2003-11-23T00:00:00.0000000,TO61041,235,17752,7,3,1,3
2016-12-30,2003-10-03T00:00:00.0000000,TO61041,582,17752,7,1,1,1
2016-12-30,2003-10-01T00:00:00.0000000,TO61039,538,19591,9,1,2,2
2016-12-30,2003-10-18T00:00:00.0000000,TO61047,538,27563,1,2,3,6
2016-12-30,2003-09-25T00:00:00.0000000,TO61047,464,27563,1,4,2,8
2016-12-30,2003-09-01T00:00:00.0000000,TO61047,529,27563,1,1,2,2
2016-12-30,2003-12-02T00:00:00.0000000,TO61047,220,27563,1,3,1,3
2016-12-30,2003-11-06T00:00:00.0000000,TO61034,477,14427,10,3,2,6
2016-12-30,2003-10-30T00:00:00.0000000,TO61034,478,14427,10,2,2,4
2016-12-30,2003-09-23T00:00:00.0000000,TO61034,214,14427,10,5,1,5
2016-12-30,2003-11-15T00:00:00.0000000,TO61034,232,14427,10,6,1,6
2016-12-30,2003-09-30T00:00:00.0000000,TO61034,356,14427,10,1,1,1
2016-12-30,2003-10-14T00:00:00.0000000,TO61034,487,14427,10,4,1,4
2016-12-30,2003-12-11T00:00:00.0000000,TO61079,480,19958,9,3,3,9
2016-12-30,2003-09-29T00:00:00.0000000,TO61079,379,19958,9,1,1,1
2016-12-30,2003-10-16T00:00:00.0000000,TO61079,540,19958,9,2,1,2
2016-12-30,2003-12-01T00:00:00.0000000,TO61062,537,12739,10,1,1,1
2016-12-30,2003-12-14T00:00:00.0000000,TO61066,538,27842,10,1,3,3
2016-12-30,2003-10-05T00:00:00.0000000,TO61066,480,27842,10,2,2,4
2016-12-30,2003-10-27T00:00:00.0000000,TO61076,354,11955,4,1,1,1
2016-12-30,2003-09-06T00:00:00.0000000,TO61076,487,11955,4,2,1,2
2016-12-30,2003-11-03T00:00:00.0000000,TO61088,479,19527,6,3,2,6
2016-12-30,2003-10-11T00:00:00.0000000,TO61088,214,19527,6,4,1,4
2016-12-30,2003-09-15T00:00:00.0000000,TO61088,235,19527,6,5,1,5
2016-12-30,2003-09-23T00:00:00.0000000,TO61088,387,19527,6,1,1,1
2016-12-30,2003-09-01T00:00:00.0000000,TO61088,477,19527,6,2,1,2
2016-12-30,2003-11-16T00:00:00.0000000,TO61072,223,12511,7,1,1,1
2016-12-30,2003-09-07T00:00:00.0000000,TO61059,485,13924,4,1,3,3
2016-12-30,2003-10-12T00:00:00.0000000,TO61059,484,13924,4,2,2,4
2016-12-30,2003-11-12T00:00:00.0000000,TO61057,480,28260,6,2,2,4
2016-12-30,2003-09-17T00:00:00.0000000,TO61057,528,28260,6,1,2,2
2016-12-30,2003-09-04T00:00:00.0000000,TO61050,530,12530,6,2,3,6
2016-12-30,2003-09-23T00:00:00.0000000,TO61050,541,12530,6,1,2,2
2016-12-30,2003-09-01T00:00:00.0000000,TO61050,214,12530,6,3,1,3
2016-12-30,2003-10-12T00:00:00.0000000,TO61092,477,22623,8,2,2,4
2016-12-30,2003-09-25T00:00:00.0000000,TO61092,479,22623,8,3,2,6
2016-12-30,2003-12-01T00:00:00.0000000,TO61092,604,22623,8,1,1,1
2016-12-30,2003-09-20T00:00:00.0000000,TO61073,223,14578,6,2,2,4
2016-12-30,2003-12-04T00:00:00.0000000,TO61073,476,14578,6,3,1,3
2016-12-30,2003-09-23T00:00:00.0000000,TO61073,588,14578,6,1,1,1
2016-12-30,2003-11-11T00:00:00.0000000,TO61086,462,24520,4,3,2,6
2016-12-30,2003-11-03T00:00:00.0000000,TO61086,489,24520,4,2,1,2
2016-12-30,2003-09-12T00:00:00.0000000,TO61086,563,24520,4,1,1,1
2016-12-30,2003-12-14T00:00:00.0000000,TO61049,480,24938,1,3,2,6
2016-12-30,2003-10-17T00:00:00.0000000,TO61049,529,24938,1,2,2,4
2016-12-30,2003-10-25T00:00:00.0000000,TO61049,540,24938,1,1,1,1
2016-12-30,2003-09-23T00:00:00.0000000,TO61081,479,11445,9,2,2,4
2016-12-30,2003-09-28T00:00:00.0000000,TO61081,576,11445,9,1,1,1
2016-12-30,2003-10-17T00:00:00.0000000,TO61046,530,28151,4,1,2,2
2016-12-30,2003-10-19T00:00:00.0000000,TO61052,477,22098,1,2,2,4
2016-12-30,2003-09-07T00:00:00.0000000,TO61052,536,22098,1,1,2,2
2016-12-30,2003-11-10T00:00:00.0000000,TO61052,214,22098,1,3,1,3
2016-12-30,2003-11-01T00:00:00.0000000,TO61063,477,21128,8,1,2,2
2016-12-30,2003-12-10T00:00:00.0000000,TO61075,360,14297,4,1,1,1
2016-12-30,2003-11-19T00:00:00.0000000,TO61075,528,14297,4,3,1,3
2016-12-30,2003-09-09T00:00:00.0000000,TO61075,537,14297,4,2,1,2
2016-12-30,2003-11-22T00:00:00.0000000,TO61043,223,18627,10,2,3,6
2016-12-30,2003-11-03T00:00:00.0000000,TO61043,220,18627,10,3,1,3
2016-12-30,2003-10-15T00:00:00.0000000,TO61043,597,18627,10,1,1,1
2016-12-30,2003-11-15T00:00:00.0000000,TO61058,477,24816,6,1,2,2
2016-12-30,2003-10-15T00:00:00.0000000,TO61048,462,26064,1,2,2,4
2016-12-30,2003-11-15T00:00:00.0000000,TO61048,535,26064,1,1,2,2
2016-12-30,2003-10-22T00:00:00.0000000,TO61085,215,22182,6,2,1,2
2016-12-30,2003-11-11T00:00:00.0000000,TO61085,482,22182,6,3,1,3
2016-12-30,2003-10-27T00:00:00.0000000,TO61085,564,22182,6,1,1,1
2016-12-30,2003-09-06T00:00:00.0000000,TO61064,529,21864,10,1,2,2
2016-12-30,2003-10-22T00:00:00.0000000,TO61064,539,21864,10,2,2,4
2016-12-30,2003-12-14T00:00:00.0000000,TO61074,352,11813,1,1,1,1
2016-12-30,2003-10-20T00:00:00.0000000,TO61074,487,11813,1,2,1,2
2016-12-30,2003-10-16T00:00:00.0000000,TO61056,475,19231,4,1,1,1
2016-12-30,2003-09-30T00:00:00.0000000,TO61036,223,11606,7,4,2,8
2016-12-30,2003-11-09T00:00:00.0000000,TO61036,477,11606,7,3,2,6
2016-12-30,2003-09-21T00:00:00.0000000,TO61036,478,11606,7,2,2,4
2016-12-30,2003-09-19T00:00:00.0000000,TO61036,352,11606,7,1,1,1
2016-12-30,2003-10-28T00:00:00.0000000,TO61069,530,25648,7,1,2,2
2016-12-30,2003-09-24T00:00:00.0000000,TO61090,464,16955,6,3,2,6
2016-12-30,2003-10-08T00:00:00.0000000,TO61090,220,16955,6,2,1,2
2016-12-30,2003-09-02T00:00:00.0000000,TO61090,581,16955,6,1,1,1
2016-12-30,2003-09-24T00:00:00.0000000,TO61055,474,11651,6,1,1,1
2016-12-30,2003-09-06T00:00:00.0000000,TO61038,485,12745,10,2,2,4
2016-12-30,2003-12-03T00:00:00.0000000,TO61038,215,12745,10,3,1,3
2016-12-30,2003-12-09T00:00:00.0000000,TO61038,356,12745,10,1,1,1
2016-12-30,2003-09-21T00:00:00.0000000,TO61045,235,13811,7,2,1,2
2016-12-30,2003-11-08T00:00:00.0000000,TO61045,589,13811,7,1,1,1
2016-12-30,2003-12-04T00:00:00.0000000,TO61077,480,14597,6,5,2,10
2016-12-30,2003-11-25T00:00:00.0000000,TO61077,485,14597,6,4,2,8
2016-12-30,2003-09-02T00:00:00.0000000,TO61077,528,14597,6,3,2,6
2016-12-30,2003-11-01T00:00:00.0000000,TO61077,356,14597,6,1,1,1
2016-12-30,2003-12-11T00:00:00.0000000,TO61077,537,14597,6,2,1,2
2016-12-30,2003-11-08T00:00:00.0000000,TO61078,223,11250,10,3,2,6
2016-12-30,2003-11-15T00:00:00.0000000,TO61078,214,11250,10,2,1,2
2016-12-30,2003-09-17T00:00:00.0000000,TO61078,586,11250,10,1,1,1
2016-12-30,2003-11-24T00:00:00.0000000,TO61070,530,28454,8,2,2,4
2016-12-30,2003-09-04T00:00:00.0000000,TO61070,541,28454,8,1,2,2
2016-12-30,2003-10-12T00:00:00.0000000,TO61070,487,28454,8,3,1,3
2016-12-30,2003-10-10T00:00:00.0000000,TO61080,385,24372,9,1,1,1
2016-12-30,2003-12-13T00:00:00.0000000,TO61080,489,24372,9,2,1,2
2016-12-30,2003-11-04T00:00:00.0000000,TO61083,477,25396,4,2,2,4
2016-12-30,2003-12-15T00:00:00.0000000,TO61083,479,25396,4,3,2,6
2016-12-30,2003-12-01T00:00:00.0000000,TO61083,576,25396,4,1,1,1
2016-12-31,2003-11-26T00:00:00.0000000,TO61165,462,11101,9,3,3,9
2016-12-31,2003-10-24T00:00:00.0000000,TO61165,477,11101,9,4,2,8
2016-12-31,2003-11-16T00:00:00.0000000,TO61165,479,11101,9,2,2,4
2016-12-31,2003-10-31T00:00:00.0000000,TO61165,564,11101,9,1,1,1
2016-12-31,2003-09-08T00:00:00.0000000,TO61133,480,16932,10,2,2,4
2016-12-31,2003-11-16T00:00:00.0000000,TO61133,528,16932,10,1,2,2
2016-12-31,2003-10-24T00:00:00.0000000,TO61105,480,27716,9,2,2,4
2016-12-31,2003-12-10T00:00:00.0000000,TO61105,530,27716,9,1,1,1
2016-12-31,2003-10-24T00:00:00.0000000,TO61135,539,17857,8,1,3,3
2016-12-31,2003-11-14T00:00:00.0000000,TO61141,226,28546,7,2,1,2
2016-12-31,2003-11-21T00:00:00.0000000,TO61141,475,28546,7,1,1,1
2016-12-31,2003-10-10T00:00:00.0000000,TO61124,529,25374,4,1,2,2
2016-12-31,2003-10-10T00:00:00.0000000,TO61124,220,25374,4,3,1,3
2016-12-31,2003-11-16T00:00:00.0000000,TO61124,540,25374,4,2,1,2
2016-12-31,2003-09-05T00:00:00.0000000,TO61142,477,24857,10,1,2,2
2016-12-31,2003-09-14T00:00:00.0000000,TO61169,529,26937,10,3,2,6
2016-12-31,2003-09-16T00:00:00.0000000,TO61169,538,26937,10,2,2,4
2016-12-31,2003-11-13T00:00:00.0000000,TO61169,491,26937,10,4,1,4
2016-12-31,2003-12-14T00:00:00.0000000,TO61169,606,26937,10,1,1,1
2016-12-31,2003-10-08T00:00:00.0000000,TO61123,535,25006,1,1,3,3
2016-12-31,2003-10-30T00:00:00.0000000,TO61123,528,25006,1,2,2,4
2016-12-31,2003-10-03T00:00:00.0000000,TO61134,484,15459,8,3,2,6
2016-12-31,2003-09-30T00:00:00.0000000,TO61134,485,15459,8,2,2,4
2016-12-31,2003-10-22T00:00:00.0000000,TO61134,528,15459,8,1,2,2
2016-12-31,2003-10-20T00:00:00.0000000,TO61136,535,16186,7,2,2,4
2016-12-31,2003-09-26T00:00:00.0000000,TO61136,214,16186,7,3,1,3
2016-12-31,2003-10-08T00:00:00.0000000,TO61136,528,16186,7,1,1,1
2016-12-31,2003-11-30T00:00:00.0000000,TO61119,529,11719,6,1,3,3
2016-12-31,2003-10-20T00:00:00.0000000,TO61119,538,11719,6,2,2,4
2016-12-31,2003-11-20T00:00:00.0000000,TO61119,215,11719,6,3,1,3
2016-12-31,2003-11-19T00:00:00.0000000,TO61160,220,19975,9,2,1,2
2016-12-31,2003-09-26T00:00:00.0000000,TO61160,375,19975,9,1,1,1
2016-12-31,2003-09-14T00:00:00.0000000,TO61162,538,22577,9,2,2,4
2016-12-31,2003-11-11T00:00:00.0000000,TO61162,606,22577,9,1,1,1
2016-12-31,2003-11-26T00:00:00.0000000,TO61138,477,19822,6,3,3,9
2016-12-31,2003-09-09T00:00:00.0000000,TO61138,478,19822,6,2,2,4
2016-12-31,2003-09-21T00:00:00.0000000,TO61138,485,19822,6,1,2,2
2016-12-31,2003-11-30T00:00:00.0000000,TO61166,563,25867,4,1,1,1
2016-12-31,2003-11-18T00:00:00.0000000,TO61154,485,13905,4,2,2,4
2016-12-31,2003-09-24T00:00:00.0000000,TO61154,232,13905,4,3,1,3
2016-12-31,2003-11-05T00:00:00.0000000,TO61154,362,13905,4,1,1,1
2016-12-31,2003-09-24T00:00:00.0000000,TO61109,480,16627,9,2,2,4
2016-12-31,2003-10-11T00:00:00.0000000,TO61109,540,16627,9,1,1,1
2016-12-31,2003-09-29T00:00:00.0000000,TO61094,478,13595,7,2,2,4
2016-12-31,2003-11-03T00:00:00.0000000,TO61094,362,13595,7,1,1,1
2016-12-31,2003-09-11T00:00:00.0000000,TO61094,477,13595,7,3,1,3
2016-12-31,2003-10-01T00:00:00.0000000,TO61145,528,18040,7,2,2,4
2016-12-31,2003-11-28T00:00:00.0000000,TO61145,536,18040,7,1,2,2
2016-12-31,2003-10-27T00:00:00.0000000,TO61145,486,18040,7,3,1,3
2016-12-31,2003-09-10T00:00:00.0000000,TO61150,479,16673,4,4,3,12
2016-12-31,2003-10-10T00:00:00.0000000,TO61150,223,16673,4,3,2,6
2016-12-31,2003-09-15T00:00:00.0000000,TO61150,377,16673,4,1,1,1
2016-12-31,2003-11-04T00:00:00.0000000,TO61150,477,16673,4,2,1,2
2016-12-31,2003-09-28T00:00:00.0000000,TO61159,371,17308,9,1,1,1
2016-12-31,2003-10-09T00:00:00.0000000,TO61106,475,13613,9,1,1,1
2016-12-31,2003-10-19T00:00:00.0000000,TO61155,462,11797,4,5,2,10
2016-12-31,2003-09-02T00:00:00.0000000,TO61155,215,11797,4,4,1,4
2016-12-31,2003-09-26T00:00:00.0000000,TO61155,362,11797,4,1,1,1
2016-12-31,2003-10-06T00:00:00.0000000,TO61155,528,11797,4,3,1,3
2016-12-31,2003-09-30T00:00:00.0000000,TO61155,537,11797,4,2,1,2
2016-12-31,2003-11-20T00:00:00.0000000,TO61153,235,13949,4,3,1,3
2016-12-31,2003-11-03T00:00:00.0000000,TO61153,358,13949,4,1,1,1
2016-12-31,2003-09-12T00:00:00.0000000,TO61153,485,13949,4,2,1,2
2016-12-31,2003-09-27T00:00:00.0000000,TO61137,528,12498,8,1,2,2
2016-12-31,2003-09-20T00:00:00.0000000,TO61137,537,12498,8,2,1,2
2016-12-31,2003-11-17T00:00:00.0000000,TO61117,483,13072,1,1,1,1
2016-12-31,2003-12-11T00:00:00.0000000,TO61168,229,19123,6,2,1,2
2016-12-31,2003-12-08T00:00:00.0000000,TO61168,381,19123,6,1,1,1
2016-12-31,2003-10-25T00:00:00.0000000,TO61093,360,11611,7,1,1,1
2016-12-31,2003-09-28T00:00:00.0000000,TO61095,477,14185,7,3,3,9
2016-12-31,2003-10-07T00:00:00.0000000,TO61095,478,14185,7,2,2,4
2016-12-31,2003-09-26T00:00:00.0000000,TO61095,215,14185,7,4,1,4
2016-12-31,2003-09-20T00:00:00.0000000,TO61095,360,14185,7,1,1,1
2016-12-31,2003-10-28T00:00:00.0000000,TO61101,477,20631,9,3,2,6
2016-12-31,2003-09-27T00:00:00.0000000,TO61101,485,20631,9,2,2,4
2016-12-31,2003-12-16T00:00:00.0000000,TO61101,478,20631,9,4,1,4
2016-12-31,2003-10-31T00:00:00.0000000,TO61101,537,20631,9,1,1,1
2016-12-31,2003-09-02T00:00:00.0000000,TO61156,360,11778,1,1,1,1
2016-12-31,2003-09-20T00:00:00.0000000,TO61170,477,26913,10,3,2,6
2016-12-31,2003-09-17T00:00:00.0000000,TO61170,479,26913,10,2,2,4
2016-12-31,2003-12-11T00:00:00.0000000,TO61170,488,26913,10,4,1,4
2016-12-31,2003-10-04T00:00:00.0000000,TO61170,584,26913,10,1,1,1
2016-12-31,2003-10-12T00:00:00.0000000,TO61140,535,16042,7,1,2,2
2016-12-31,2003-09-03T00:00:00.0000000,TO61151,480,22995,6,4,3,12
2016-12-31,2003-11-04T00:00:00.0000000,TO61151,529,22995,6,3,2,6
2016-12-31,2003-11-25T00:00:00.0000000,TO61151,377,22995,6,1,1,1
2016-12-31,2003-10-29T00:00:00.0000000,TO61151,540,22995,6,2,1,2
2016-12-31,2003-11-08T00:00:00.0000000,TO61132,480,14627,4,2,2,4
2016-12-31,2003-11-23T00:00:00.0000000,TO61132,528,14627,4,1,2,2
2016-12-31,2003-11-14T00:00:00.0000000,TO61126,471,11520,6,2,1,2
2016-12-31,2003-09-19T00:00:00.0000000,TO61126,536,11520,6,1,1,1
2016-12-31,2003-09-28T00:00:00.0000000,TO61103,477,20155,9,1,2,2
2016-12-31,2003-10-30T00:00:00.0000000,TO61103,487,20155,9,2,1,2
2016-12-31,2003-09-19T00:00:00.0000000,TO61118,464,11262,6,2,2,4
2016-12-31,2003-10-28T00:00:00.0000000,TO61118,530,11262,6,1,2,2
